event_id,module(equipment),start_datetime,end_datetime,point_count,duration_seconds,minimum_powerfactor,average_powerfactor,iqr_detected,ewma_detected,if_detected,max_model_agreement
EWMA-014686,15(예비건조기),2025-02-23 20:13:20,2025-02-23 20:13:20,1,5,66.62666,66.62666,1,1,1,3
EWMA-014687,15(예비건조기),2025-02-23 20:18:05,2025-02-23 20:18:05,1,5,61.77,61.77,1,1,1,3
EWMA-014688,15(예비건조기),2025-02-23 20:45:30,2025-02-23 20:45:30,1,5,70.42333,70.42333,0,1,0,1
EWMA-014689,15(예비건조기),2025-02-23 20:50:00,2025-02-23 20:50:00,1,5,63.809998,63.809998,1,1,1,3
EWMA-014690,15(예비건조기),2025-02-23 20:55:30,2025-02-23 20:55:30,1,5,69.473335,69.473335,1,1,0,2
EWMA-014691,15(예비건조기),2025-02-23 21:02:30,2025-02-23 21:02:30,1,5,68.26667,68.26667,1,1,1,3
EWMA-014692,15(예비건조기),2025-02-23 21:10:30,2025-02-23 21:10:30,1,5,70.310005,70.310005,1,1,0,2
EWMA-014693,15(예비건조기),2025-02-23 21:11:35,2025-02-23 21:11:35,1,5,64.36667,64.36667,1,1,0,2
EWMA-014694,15(예비건조기),2025-02-23 21:20:35,2025-02-23 21:20:35,1,5,69.39333,69.39333,1,1,0,2
EWMA-014695,15(예비건조기),2025-02-23 21:27:35,2025-02-23 21:27:35,1,5,68.63,68.63,1,1,1,3
EWMA-014696,15(예비건조기),2025-02-23 21:41:05,2025-02-23 21:41:05,1,5,69.82333,69.82333,1,1,0,2
EWMA-014697,15(예비건조기),2025-02-23 21:47:35,2025-02-23 21:47:35,1,5,63.846664,63.846664,1,1,1,3
EWMA-014698,15(예비건조기),2025-02-23 21:50:30,2025-02-23 21:50:30,1,5,68.88333,68.88333,1,1,0,2
EWMA-014699,15(예비건조기),2025-02-23 21:57:10,2025-02-23 21:57:10,1,5,72.62333,72.62333,0,1,1,2
EWMA-014700,15(예비건조기),2025-02-23 22:18:05,2025-02-23 22:18:05,1,5,66.82667,66.82667,1,1,1,3
EWMA-014701,15(예비건조기),2025-02-23 22:21:00,2025-02-23 22:21:00,1,5,64.920006,64.920006,1,1,0,2
EWMA-014702,15(예비건조기),2025-02-23 22:21:35,2025-02-23 22:21:35,1,5,64.41333,64.41333,1,1,1,3
EWMA-014703,15(예비건조기),2025-02-23 22:28:25,2025-02-23 22:28:25,1,5,66.799995,66.799995,1,1,1,3
EWMA-014704,15(예비건조기),2025-02-23 22:35:30,2025-02-23 22:35:30,1,5,67.65333,67.65333,1,1,1,3
EWMA-014705,15(예비건조기),2025-02-23 22:37:35,2025-02-23 22:37:35,1,5,65.72667,65.72667,1,1,1,3
EWMA-014706,15(예비건조기),2025-02-23 22:38:45,2025-02-23 22:38:45,1,5,67.67333,67.67333,1,1,0,2
EWMA-014707,15(예비건조기),2025-02-23 22:48:45,2025-02-23 22:48:45,1,5,69.01,69.01,1,1,1,3
EWMA-014708,15(예비건조기),2025-02-23 22:49:40,2025-02-23 22:49:40,1,5,71.47667,71.47667,0,1,0,1
EWMA-014709,15(예비건조기),2025-02-23 22:54:00,2025-02-23 22:54:00,1,5,67.91334,67.91334,1,1,1,3
EWMA-014710,15(예비건조기),2025-02-23 23:36:20,2025-02-23 23:36:20,1,5,64.82333,64.82333,1,1,1,3
EWMA-014711,15(예비건조기),2025-02-23 23:37:55,2025-02-23 23:37:55,1,5,62.463333,62.463333,1,1,1,3
EWMA-014712,15(예비건조기),2025-02-24 00:04:25,2025-02-24 00:04:25,1,5,69.27,69.27,0,1,1,2
EWMA-014713,15(예비건조기),2025-02-24 00:08:30,2025-02-24 00:08:30,1,5,71.399994,71.399994,0,1,0,1
EWMA-014714,15(예비건조기),2025-02-24 00:25:15,2025-02-24 00:25:15,1,5,69.14,69.14,1,1,1,3
EWMA-014715,15(예비건조기),2025-02-24 00:40:20,2025-02-24 00:40:20,1,5,72.38,72.38,0,1,0,1
EWMA-014716,15(예비건조기),2025-02-24 00:42:15,2025-02-24 00:42:15,1,5,64.99,64.99,1,1,1,3
EWMA-014717,15(예비건조기),2025-02-24 00:45:05,2025-02-24 00:45:05,1,5,66.36667,66.36667,1,1,1,3
EWMA-014718,15(예비건조기),2025-02-24 01:08:35,2025-02-24 01:08:35,1,5,72.07667,72.07667,0,1,0,1
EWMA-014719,15(예비건조기),2025-02-24 01:34:50,2025-02-24 01:34:50,1,5,63.329998,63.329998,1,1,0,2
EWMA-014720,15(예비건조기),2025-02-24 01:35:40,2025-02-24 01:35:40,1,5,65.37333,65.37333,1,1,1,3
EWMA-014721,15(예비건조기),2025-02-24 01:37:10,2025-02-24 01:37:10,1,5,72.22667,72.22667,0,1,0,1
EWMA-014722,15(예비건조기),2025-02-24 01:43:00,2025-02-24 01:43:00,1,5,71.79,71.79,0,1,0,1
EWMA-014723,15(예비건조기),2025-02-24 01:45:05,2025-02-24 01:45:05,1,5,67.84667,67.84667,1,1,0,2
EWMA-014724,15(예비건조기),2025-02-24 02:00:35,2025-02-24 02:00:35,1,5,70.64667,70.64667,1,1,0,2
EWMA-014725,15(예비건조기),2025-02-24 02:09:55,2025-02-24 02:10:00,2,10,70.82667,71.545,0,1,0,1
EWMA-014726,15(예비건조기),2025-02-24 02:19:35,2025-02-24 02:19:35,1,5,68.53,68.53,1,1,1,3
EWMA-014727,15(예비건조기),2025-02-24 02:46:20,2025-02-24 02:46:20,1,5,69.02,69.02,0,1,0,1
EWMA-014728,15(예비건조기),2025-02-24 02:46:55,2025-02-24 02:46:55,1,5,63.210003,63.210003,1,1,1,3
EWMA-014729,15(예비건조기),2025-02-24 02:57:45,2025-02-24 02:57:45,1,5,68.67333,68.67333,0,1,1,2
EWMA-014730,15(예비건조기),2025-02-24 02:59:40,2025-02-24 02:59:40,1,5,64.166664,64.166664,1,1,1,3
EWMA-014731,15(예비건조기),2025-02-24 03:12:10,2025-02-24 03:12:10,1,5,72.50666,72.50666,0,1,0,1
EWMA-014732,15(예비건조기),2025-02-24 03:21:45,2025-02-24 03:21:45,1,5,68.223335,68.223335,1,1,1,3
EWMA-014733,15(예비건조기),2025-02-24 03:46:50,2025-02-24 03:46:50,1,5,68.06333,68.06333,1,1,0,2
EWMA-014734,15(예비건조기),2025-02-24 03:48:45,2025-02-24 03:48:45,1,5,65.46667,65.46667,1,1,1,3
EWMA-014735,15(예비건조기),2025-02-24 04:01:15,2025-02-24 04:01:15,1,5,64.40333,64.40333,1,1,1,3
EWMA-014736,15(예비건조기),2025-02-24 04:01:45,2025-02-24 04:01:45,1,5,67.79667,67.79667,1,1,1,3
EWMA-014737,15(예비건조기),2025-02-24 04:06:45,2025-02-24 04:06:45,1,5,68.81333,68.81333,1,1,0,2
EWMA-014738,15(예비건조기),2025-02-24 04:07:05,2025-02-24 04:07:05,1,5,62.436665,62.436665,1,1,0,2
EWMA-014739,15(예비건조기),2025-02-24 04:07:30,2025-02-24 04:07:30,1,5,69.82333,69.82333,0,1,1,2
EWMA-014740,15(예비건조기),2025-02-24 04:19:35,2025-02-24 04:19:35,1,5,64.776665,64.776665,1,1,1,3
EWMA-014741,15(예비건조기),2025-02-24 04:20:35,2025-02-24 04:20:35,1,5,67.07667,67.07667,1,1,1,3
EWMA-014742,15(예비건조기),2025-02-24 04:53:35,2025-02-24 04:53:35,1,5,70.44334,70.44334,0,1,0,1
EWMA-014743,15(예비건조기),2025-02-24 04:59:10,2025-02-24 04:59:10,1,5,70.76,70.76,0,1,0,1
EWMA-014744,15(예비건조기),2025-02-24 05:02:35,2025-02-24 05:02:35,1,5,70.07,70.07,1,1,0,2
EWMA-014745,15(예비건조기),2025-02-24 05:06:30,2025-02-24 05:06:30,1,5,71.64333,71.64333,0,1,0,1
EWMA-014746,15(예비건조기),2025-02-24 05:07:30,2025-02-24 05:07:30,1,5,67.67667,67.67667,1,1,0,2
EWMA-014747,15(예비건조기),2025-02-24 05:17:40,2025-02-24 05:17:40,1,5,64.55334,64.55334,1,1,0,2
EWMA-014748,15(예비건조기),2025-02-24 05:18:20,2025-02-24 05:18:20,1,5,68.00667,68.00667,1,1,1,3
EWMA-014749,15(예비건조기),2025-02-24 05:19:00,2025-02-24 05:19:00,1,5,68.35667,68.35667,1,1,0,2
EWMA-014750,15(예비건조기),2025-02-24 05:23:45,2025-02-24 05:23:45,1,5,67.19,67.19,1,1,1,3
EWMA-014751,15(예비건조기),2025-02-24 05:28:00,2025-02-24 05:28:00,1,5,64.333336,64.333336,1,1,1,3
EWMA-014752,15(예비건조기),2025-02-24 05:33:45,2025-02-24 05:33:45,1,5,67.956665,67.956665,1,1,1,3
EWMA-014753,15(예비건조기),2025-02-24 05:46:20,2025-02-24 05:46:20,1,5,68.68,68.68,0,1,1,2
EWMA-014754,15(예비건조기),2025-02-24 05:57:35,2025-02-24 05:57:35,1,5,68.24333,68.24333,1,1,1,3
EWMA-014755,15(예비건조기),2025-02-24 06:08:30,2025-02-24 06:08:35,2,10,65.50666,66.50667,1,1,1,3
EWMA-014756,15(예비건조기),2025-02-24 06:09:50,2025-02-24 06:09:50,1,5,67.14,67.14,1,1,1,3
EWMA-014757,15(예비건조기),2025-02-24 06:13:30,2025-02-24 06:13:30,1,5,71.62333,71.62333,0,1,1,2
EWMA-014758,15(예비건조기),2025-02-24 06:13:55,2025-02-24 06:13:55,1,5,69.11667,69.11667,0,1,1,2
EWMA-014759,15(예비건조기),2025-02-24 06:18:05,2025-02-24 06:18:05,1,5,73.07,73.07,0,1,0,1
EWMA-014760,15(예비건조기),2025-02-24 06:18:20,2025-02-24 06:18:20,1,5,68.12333,68.12333,0,1,1,2
EWMA-014761,15(예비건조기),2025-02-24 06:24:15,2025-02-24 06:24:15,1,5,70.05666,70.05666,0,1,1,2
EWMA-014762,15(예비건조기),2025-02-24 06:24:45,2025-02-24 06:24:45,1,5,65.81333,65.81333,1,1,1,3
EWMA-014763,15(예비건조기),2025-02-24 06:27:15,2025-02-24 06:27:15,1,5,69.45333,69.45333,1,1,0,2
EWMA-014764,15(예비건조기),2025-02-24 06:32:00,2025-02-24 06:32:00,1,5,68.53667,68.53667,1,1,1,3
EWMA-014765,15(예비건조기),2025-02-24 06:35:40,2025-02-24 06:35:40,1,5,66.83,66.83,1,1,1,3
EWMA-014766,15(예비건조기),2025-02-24 06:36:55,2025-02-24 06:36:55,1,5,62.773335,62.773335,1,1,1,3
EWMA-014767,15(예비건조기),2025-02-24 06:50:35,2025-02-24 06:50:35,1,5,68.90667,68.90667,0,1,1,2
EWMA-014768,15(예비건조기),2025-02-24 07:44:55,2025-02-24 07:44:55,1,5,68.87,68.87,0,1,1,2
EWMA-014769,15(예비건조기),2025-02-24 07:47:40,2025-02-24 07:47:40,1,5,64.24334,64.24334,1,1,0,2
EWMA-014770,15(예비건조기),2025-02-24 07:52:10,2025-02-24 07:52:10,1,5,65.84333,65.84333,1,1,1,3
EWMA-014771,15(예비건조기),2025-02-24 08:03:35,2025-02-24 08:03:35,1,5,69.596664,69.596664,0,1,1,2
EWMA-014772,15(예비건조기),2025-02-24 08:12:55,2025-02-24 08:12:55,1,5,68.57,68.57,1,1,1,3
EWMA-014773,15(예비건조기),2025-02-24 08:14:35,2025-02-24 08:14:35,1,5,70.59333,70.59333,0,1,0,1
EWMA-014774,15(예비건조기),2025-02-24 08:27:15,2025-02-24 08:27:15,1,5,67.90667,67.90667,1,1,0,2
EWMA-014775,15(예비건조기),2025-02-24 08:32:55,2025-02-24 08:32:55,1,5,70.34666,70.34666,1,1,0,2
EWMA-014776,15(예비건조기),2025-02-24 08:34:00,2025-02-24 08:34:00,1,5,65.13333,65.13333,1,1,1,3
EWMA-014777,15(예비건조기),2025-02-24 08:35:25,2025-02-24 08:35:25,1,5,66.85667,66.85667,1,1,0,2
EWMA-014778,15(예비건조기),2025-02-24 08:41:20,2025-02-24 08:41:20,1,5,66.920006,66.920006,1,1,1,3
EWMA-014779,15(예비건조기),2025-02-24 08:43:40,2025-02-24 08:43:40,1,5,65.98333,65.98333,1,1,1,3
EWMA-014780,15(예비건조기),2025-02-24 08:53:35,2025-02-24 08:53:35,1,5,68.07,68.07,1,1,0,2
EWMA-014781,15(예비건조기),2025-02-24 09:16:10,2025-02-24 09:16:10,1,5,64.486664,64.486664,1,1,0,2
EWMA-014782,15(예비건조기),2025-02-24 09:16:30,2025-02-24 09:16:30,1,5,62.853333,62.853333,1,1,1,3
EWMA-014783,15(예비건조기),2025-02-24 09:24:15,2025-02-24 09:24:15,1,5,61.196667,61.196667,1,1,1,3
EWMA-014784,15(예비건조기),2025-02-24 09:29:15,2025-02-24 09:29:15,1,5,68.74,68.74,1,1,1,3
EWMA-014785,15(예비건조기),2025-02-24 09:45:35,2025-02-24 09:45:35,1,5,66.92333,66.92333,1,1,0,2
EWMA-014786,15(예비건조기),2025-02-24 09:45:50,2025-02-24 09:45:50,1,5,70.65333,70.65333,1,1,0,2
EWMA-014787,15(예비건조기),2025-02-24 09:46:20,2025-02-24 09:46:20,1,5,66.52334,66.52334,1,1,1,3
EWMA-014788,15(예비건조기),2025-02-24 09:53:20,2025-02-24 09:53:20,1,5,67.670006,67.670006,1,1,1,3
EWMA-014789,15(예비건조기),2025-02-24 10:07:35,2025-02-24 10:07:35,1,5,71.763336,71.763336,0,1,0,1
EWMA-014790,15(예비건조기),2025-02-24 10:19:45,2025-02-24 10:19:45,1,5,67.880005,67.880005,1,1,0,2
EWMA-014791,15(예비건조기),2025-02-24 10:23:50,2025-02-24 10:23:55,2,10,63.323334,65.07333,1,1,1,3
EWMA-014792,15(예비건조기),2025-02-24 10:25:35,2025-02-24 10:25:35,1,5,70.27334,70.27334,1,1,0,2
EWMA-014793,15(예비건조기),2025-02-24 10:31:25,2025-02-24 10:31:25,1,5,63.579998,63.579998,1,1,0,2
EWMA-014794,15(예비건조기),2025-02-24 10:32:40,2025-02-24 10:32:40,1,5,65.43,65.43,1,1,1,3
EWMA-014795,15(예비건조기),2025-02-24 10:54:55,2025-02-24 10:54:55,1,5,70.28667,70.28667,0,1,0,1
EWMA-014796,15(예비건조기),2025-02-24 11:00:55,2025-02-24 11:00:55,1,5,68.41334,68.41334,0,1,0,1
EWMA-014797,15(예비건조기),2025-02-24 11:03:50,2025-02-24 11:03:50,1,5,64.19333,64.19333,1,1,1,3
EWMA-014798,15(예비건조기),2025-02-24 11:14:40,2025-02-24 11:14:40,1,5,66.37333,66.37333,1,1,1,3
EWMA-014799,15(예비건조기),2025-02-24 11:15:45,2025-02-24 11:15:45,1,5,67.44,67.44,1,1,1,3
EWMA-014800,15(예비건조기),2025-02-24 11:21:50,2025-02-24 11:21:50,1,5,67.36667,67.36667,1,1,1,3
EWMA-014801,15(예비건조기),2025-02-24 11:26:20,2025-02-24 11:26:20,1,5,67.263336,67.263336,1,1,1,3
EWMA-014802,15(예비건조기),2025-02-24 11:51:20,2025-02-24 11:51:20,1,5,68.56333,68.56333,0,1,1,2
EWMA-014803,15(예비건조기),2025-02-24 11:52:50,2025-02-24 11:52:50,1,5,68.73,68.73,0,1,1,2
EWMA-014804,15(예비건조기),2025-02-24 11:56:30,2025-02-24 11:56:30,1,5,69.939995,69.939995,1,1,0,2
EWMA-014805,15(예비건조기),2025-02-24 12:02:20,2025-02-24 12:02:20,1,5,67.90333,67.90333,1,1,1,3
EWMA-014806,15(예비건조기),2025-02-24 12:06:35,2025-02-24 12:06:35,1,5,68.67667,68.67667,1,1,1,3
EWMA-014807,15(예비건조기),2025-02-24 12:13:20,2025-02-24 12:13:20,1,5,70.746666,70.746666,1,1,1,3
EWMA-014808,15(예비건조기),2025-02-24 12:22:10,2025-02-24 12:22:10,1,5,73.97,73.97,0,1,0,1
EWMA-014809,15(예비건조기),2025-02-24 12:25:45,2025-02-24 12:25:45,1,5,70.62333,70.62333,0,1,0,1
EWMA-014810,15(예비건조기),2025-02-24 12:34:15,2025-02-24 12:34:15,1,5,70.87,70.87,0,1,0,1
EWMA-014811,15(예비건조기),2025-02-24 12:41:20,2025-02-24 12:41:20,1,5,70.12333,70.12333,0,1,0,1
EWMA-014812,15(예비건조기),2025-02-24 12:52:50,2025-02-24 12:52:50,1,5,69.973335,69.973335,1,1,0,2
EWMA-014813,15(예비건조기),2025-02-24 12:54:05,2025-02-24 12:54:05,1,5,66.16667,66.16667,1,1,1,3
EWMA-014814,15(예비건조기),2025-02-24 12:55:55,2025-02-24 12:55:55,1,5,70.34333,70.34333,1,1,0,2
EWMA-014815,15(예비건조기),2025-02-24 12:59:25,2025-02-24 12:59:25,1,5,69.52334,69.52334,0,1,1,2
EWMA-014816,15(예비건조기),2025-02-24 13:13:40,2025-02-24 13:13:40,1,5,66.013336,66.013336,1,1,1,3
EWMA-014817,15(예비건조기),2025-02-24 13:14:00,2025-02-24 13:14:00,1,5,65.566666,65.566666,1,1,0,2
EWMA-014818,15(예비건조기),2025-02-24 13:28:20,2025-02-24 13:28:20,1,5,68.34334,68.34334,1,1,1,3
EWMA-014819,15(예비건조기),2025-02-24 13:31:30,2025-02-24 13:31:30,1,5,67.84667,67.84667,1,1,1,3
EWMA-014820,15(예비건조기),2025-02-24 13:40:20,2025-02-24 13:40:20,1,5,62.266666,62.266666,1,1,1,3
EWMA-014821,15(예비건조기),2025-02-24 13:52:35,2025-02-24 13:52:35,1,5,67.80334,67.80334,1,1,1,3
EWMA-014822,15(예비건조기),2025-02-24 13:55:50,2025-02-24 13:55:50,1,5,64.97,64.97,1,1,1,3
EWMA-014823,15(예비건조기),2025-02-24 14:20:00,2025-02-24 14:20:00,1,5,67.473335,67.473335,1,1,1,3
EWMA-014824,15(예비건조기),2025-02-24 14:21:50,2025-02-24 14:21:50,1,5,69.486664,69.486664,0,1,0,1
EWMA-014825,15(예비건조기),2025-02-24 14:33:55,2025-02-24 14:33:55,1,5,66.30334,66.30334,1,1,1,3
EWMA-014826,15(예비건조기),2025-02-24 14:38:25,2025-02-24 14:38:25,1,5,66.473335,66.473335,1,1,0,2
EWMA-014827,15(예비건조기),2025-02-24 14:45:35,2025-02-24 14:45:35,1,5,67.65,67.65,1,1,1,3
EWMA-014828,15(예비건조기),2025-02-24 14:50:10,2025-02-24 14:50:10,1,5,66.05666,66.05666,1,1,1,3
EWMA-014829,15(예비건조기),2025-02-24 14:53:15,2025-02-24 14:53:15,1,5,63.476665,63.476665,1,1,0,2
EWMA-014830,15(예비건조기),2025-02-24 15:06:00,2025-02-24 15:06:00,1,5,64.52333,64.52333,1,1,1,3
EWMA-014831,15(예비건조기),2025-02-24 15:09:10,2025-02-24 15:09:10,1,5,67.35999,67.35999,1,1,1,3
EWMA-014832,15(예비건조기),2025-02-24 15:13:40,2025-02-24 15:13:40,1,5,65.62666,65.62666,1,1,1,3
EWMA-014833,15(예비건조기),2025-02-24 15:16:40,2025-02-24 15:16:40,1,5,70.386665,70.386665,0,1,1,2
EWMA-014834,15(예비건조기),2025-02-24 15:18:50,2025-02-24 15:18:50,1,5,66.793335,66.793335,1,1,1,3
EWMA-014835,15(예비건조기),2025-02-24 15:29:35,2025-02-24 15:29:35,1,5,63.766666,63.766666,1,1,1,3
EWMA-014836,15(예비건조기),2025-02-24 15:30:20,2025-02-24 15:30:20,1,5,65.19334,65.19334,1,1,1,3
EWMA-014837,15(예비건조기),2025-02-24 15:42:05,2025-02-24 15:42:05,1,5,68.76667,68.76667,1,1,1,3
EWMA-014838,15(예비건조기),2025-02-24 15:43:45,2025-02-24 15:43:45,1,5,67.14333,67.14333,0,1,1,2
EWMA-014839,15(예비건조기),2025-02-24 15:45:35,2025-02-24 15:45:35,1,5,67.01333,67.01333,1,1,1,3
EWMA-014840,15(예비건조기),2025-02-24 15:47:30,2025-02-24 15:47:30,1,5,70.46,70.46,1,1,0,2
EWMA-014841,15(예비건조기),2025-02-24 15:48:55,2025-02-24 15:48:55,1,5,66.956665,66.956665,1,1,0,2
EWMA-014842,15(예비건조기),2025-02-24 15:54:05,2025-02-24 15:54:05,1,5,71.44666,71.44666,0,1,0,1
EWMA-014843,15(예비건조기),2025-02-24 16:03:55,2025-02-24 16:03:55,1,5,70.34,70.34,0,1,0,1
EWMA-014844,15(예비건조기),2025-02-24 16:04:40,2025-02-24 16:04:40,1,5,64.28667,64.28667,1,1,0,2
EWMA-014845,15(예비건조기),2025-02-24 16:05:30,2025-02-24 16:05:30,1,5,67.73667,67.73667,1,1,1,3
EWMA-014846,15(예비건조기),2025-02-24 16:19:15,2025-02-24 16:19:15,1,5,65.25667,65.25667,1,1,1,3
EWMA-014847,15(예비건조기),2025-02-24 16:28:10,2025-02-24 16:28:10,1,5,66.02334,66.02334,1,1,1,3
EWMA-014848,15(예비건조기),2025-02-24 16:40:20,2025-02-24 16:40:20,1,5,68.73333,68.73333,1,1,0,2
EWMA-014849,15(예비건조기),2025-02-24 16:49:30,2025-02-24 16:49:30,1,5,68.93667,68.93667,1,1,1,3
EWMA-014850,15(예비건조기),2025-02-24 17:00:35,2025-02-24 17:00:35,1,5,63.156666,63.156666,1,1,1,3
EWMA-014851,15(예비건조기),2025-02-24 17:11:35,2025-02-24 17:11:35,1,5,69.689995,69.689995,1,1,1,3
EWMA-014852,15(예비건조기),2025-02-24 17:16:45,2025-02-24 17:16:45,1,5,71.316666,71.316666,0,1,0,1
EWMA-014853,15(예비건조기),2025-02-24 17:20:25,2025-02-24 17:20:25,1,5,68.630005,68.630005,1,1,1,3
EWMA-014854,15(예비건조기),2025-02-24 17:22:25,2025-02-24 17:22:25,1,5,67.80666,67.80666,1,1,0,2
EWMA-014855,15(예비건조기),2025-02-24 17:28:55,2025-02-24 17:28:55,1,5,66.46334,66.46334,1,1,0,2
EWMA-014856,15(예비건조기),2025-02-24 18:13:10,2025-02-24 18:13:10,1,5,69.793335,69.793335,1,1,1,3
EWMA-014857,15(예비건조기),2025-02-24 18:27:30,2025-02-24 18:27:30,1,5,65.916664,65.916664,1,1,1,3
EWMA-014858,15(예비건조기),2025-02-24 18:40:05,2025-02-24 18:40:05,1,5,70.53667,70.53667,0,1,0,1
EWMA-014859,15(예비건조기),2025-02-24 18:55:15,2025-02-24 18:55:15,1,5,68.503334,68.503334,0,1,1,2
EWMA-014860,15(예비건조기),2025-02-24 18:57:15,2025-02-24 18:57:15,1,5,72.19,72.19,0,1,0,1
EWMA-014861,15(예비건조기),2025-02-24 18:57:45,2025-02-24 18:57:45,1,5,67.10667,67.10667,1,1,1,3
EWMA-014862,15(예비건조기),2025-02-24 19:03:55,2025-02-24 19:03:55,1,5,63.43333,63.43333,1,1,1,3
EWMA-014863,15(예비건조기),2025-02-24 19:12:05,2025-02-24 19:12:05,1,5,69.03,69.03,0,1,1,2
EWMA-014864,15(예비건조기),2025-02-24 19:13:35,2025-02-24 19:13:35,1,5,66.26333,66.26333,1,1,1,3
EWMA-014865,15(예비건조기),2025-02-24 19:14:05,2025-02-24 19:14:05,1,5,64.51333,64.51333,1,1,1,3
EWMA-014866,15(예비건조기),2025-02-24 19:44:50,2025-02-24 19:44:50,1,5,67.66,67.66,1,1,0,2
EWMA-014867,15(예비건조기),2025-02-24 19:57:10,2025-02-24 19:57:10,1,5,68.84333,68.84333,1,1,1,3
EWMA-014868,15(예비건조기),2025-02-24 20:35:55,2025-02-24 20:35:55,1,5,67.39,67.39,1,1,1,3
EWMA-014869,15(예비건조기),2025-02-24 20:48:10,2025-02-24 20:48:10,1,5,61.52,61.52,1,1,1,3
EWMA-014870,15(예비건조기),2025-02-24 21:05:30,2025-02-24 21:05:30,1,5,65.096664,65.096664,1,1,1,3
EWMA-014871,15(예비건조기),2025-02-24 21:06:45,2025-02-24 21:06:45,1,5,61.789997,61.789997,1,1,0,2
EWMA-014872,15(예비건조기),2025-02-24 21:19:05,2025-02-24 21:19:05,1,5,68.92333,68.92333,0,1,0,1
EWMA-014873,15(예비건조기),2025-02-24 21:42:35,2025-02-24 21:42:35,1,5,65.71,65.71,1,1,1,3
EWMA-014874,15(예비건조기),2025-02-24 22:05:55,2025-02-24 22:05:55,1,5,68.39667,68.39667,0,1,1,2
EWMA-014875,15(예비건조기),2025-02-24 22:07:45,2025-02-24 22:07:45,1,5,68.736664,68.736664,1,1,1,3
EWMA-014876,15(예비건조기),2025-02-24 22:14:30,2025-02-24 22:14:30,1,5,70.723335,70.723335,1,1,0,2
EWMA-014877,15(예비건조기),2025-02-24 22:18:30,2025-02-24 22:18:30,1,5,65.503334,65.503334,1,1,1,3
EWMA-014878,15(예비건조기),2025-02-24 22:30:20,2025-02-24 22:30:20,1,5,67.72666,67.72666,1,1,1,3
EWMA-014879,15(예비건조기),2025-02-24 22:30:50,2025-02-24 22:30:50,1,5,68.23,68.23,1,1,0,2
EWMA-014880,15(예비건조기),2025-02-24 22:36:05,2025-02-24 22:36:05,1,5,66.89333,66.89333,1,1,1,3
EWMA-014881,15(예비건조기),2025-02-24 22:40:00,2025-02-24 22:40:00,1,5,67.44333,67.44333,1,1,1,3
EWMA-014882,15(예비건조기),2025-02-24 22:41:15,2025-02-24 22:41:15,1,5,66.05666,66.05666,1,1,0,2
EWMA-014883,15(예비건조기),2025-02-24 22:42:05,2025-02-24 22:42:05,1,5,66.74,66.74,1,1,1,3
EWMA-014884,15(예비건조기),2025-02-24 22:59:30,2025-02-24 22:59:30,1,5,66.07,66.07,1,1,0,2
EWMA-014885,15(예비건조기),2025-02-24 23:09:05,2025-02-24 23:09:05,1,5,68.56666,68.56666,1,1,0,2
EWMA-014886,15(예비건조기),2025-02-24 23:13:00,2025-02-24 23:13:00,1,5,69.19334,69.19334,1,1,1,3
EWMA-014887,15(예비건조기),2025-02-24 23:15:05,2025-02-24 23:15:05,1,5,66.60333,66.60333,1,1,1,3
EWMA-014888,15(예비건조기),2025-02-24 23:32:20,2025-02-24 23:32:20,1,5,66.213326,66.213326,1,1,1,3
EWMA-014889,15(예비건조기),2025-02-24 23:36:15,2025-02-24 23:36:15,1,5,66.03333,66.03333,1,1,1,3
EWMA-014890,15(예비건조기),2025-02-24 23:42:35,2025-02-24 23:42:35,1,5,62.789997,62.789997,1,1,0,2
EWMA-014891,15(예비건조기),2025-02-24 23:43:05,2025-02-24 23:43:05,1,5,66.329994,66.329994,1,1,1,3
EWMA-014892,15(예비건조기),2025-02-24 23:46:10,2025-02-24 23:46:10,1,5,64.67333,64.67333,1,1,1,3
EWMA-014893,15(예비건조기),2025-02-24 23:46:55,2025-02-24 23:46:55,1,5,73.31333,73.31333,0,1,0,1
EWMA-014894,15(예비건조기),2025-02-24 23:48:30,2025-02-24 23:48:30,1,5,66.18,66.18,1,1,1,3
EWMA-014895,15(예비건조기),2025-02-24 23:49:45,2025-02-24 23:49:45,1,5,65.049995,65.049995,1,1,1,3
EWMA-014896,15(예비건조기),2025-02-25 00:01:20,2025-02-25 00:01:20,1,5,63.42,63.42,1,1,1,3
EWMA-014897,15(예비건조기),2025-02-25 00:11:15,2025-02-25 00:11:15,1,5,70.083336,70.083336,1,1,1,3
EWMA-014898,15(예비건조기),2025-02-25 00:11:30,2025-02-25 00:11:30,1,5,65.920006,65.920006,1,1,0,2
EWMA-014899,15(예비건조기),2025-02-25 00:18:10,2025-02-25 00:18:10,1,5,67.37,67.37,1,1,1,3
EWMA-014900,15(예비건조기),2025-02-25 00:18:30,2025-02-25 00:18:30,1,5,65.81667,65.81667,1,1,1,3
EWMA-014901,15(예비건조기),2025-02-25 00:19:55,2025-02-25 00:19:55,1,5,70.03667,70.03667,1,1,0,2
EWMA-014902,15(예비건조기),2025-02-25 00:30:30,2025-02-25 00:30:30,1,5,69.236664,69.236664,0,1,0,1
EWMA-014903,15(예비건조기),2025-02-25 00:55:20,2025-02-25 00:55:20,1,5,65.39,65.39,1,1,1,3
